_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget ($),Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
78,Education,Colleges and Universities,Ottawa,Carleton University - Institute for Advanced Research and Innovation in Smart Environments,Complete,18-Nov,New construction and renovations/expansions to the Life Sciences Research Building,"New infrastructure and 34,500  sq.ft. expansion will support research, innovation, commercialization and experiential training in clean/health/information technologies. ",Ottawa,East,1125 Colonel By Dr,K1S 5B6,,0,,,Yes,Yes,,45.381267,-75.698028
79,Education,Colleges and Universities,Ottawa,La Cite collégiale - Place La Cité - Interdisciplinary Creativity Incubators,Complete,18-Apr,Construction of new incubators,New space for research and development and commercialization,Ottawa,East,801 Aviation Pkwy,K1K 4R3,,29000000,,Yes,Yes,Yes,,45.440482,-75.636813
80,Education,Colleges and Universities,Ottawa,University of Ottawa - Learning Centre,Complete,18-Jan,Construction of new building linked to existing Lamoureux Building,"7-storey facility with 35 classrooms, two 350-seat lecture halls, multi-media rooms, 800 study spaces and 350-seat food court",Ottawa,East,75 Laurier Ave E,K1N 6N5,,0,,Yes,,Yes,,45.423252,-75.68548
81,Education,Colleges and Universities,Ottawa,"University of Ottawa - Science, Technology, Engineering and Mathematics (STEM) complex",Complete,18-Apr,Construction of new building to replace old and energy-inefficient buildings,"Almost 270,000 sq. ft. of new class, lab, workshop, study, office space, plus a lecture theatre ",Ottawa,East,75 Laurier Ave E,K1N 6N5,,115000000,,Yes,Yes,Yes,,45.42325,-75.6827
82,Education,Colleges and Universities,St. Catharines,Brock University - Goodman School of Business,Complete,18-Dec,Expansion and renovation ,"Adding 27,220 sq. ft. and renovating 25,000 sq. ft. of class, seminar and office space",Niagara,Central,1812 Sir Isaac Brock Way,L2S 3A1,,26130766,,Yes,,Yes,,43.119064,-79.248241
83,Education,Colleges and Universities,St. Catharines,Brock University - Marilyn I. Walker School of Fine and Performing Arts (198 St. Paul Street Project),Complete,15-May,Renovation of 19th-century textile factory in downtown St. Catharines,"Includes 235-seat theatre, rehearsal space, art studios etc",Niagara,Central,15 Artists' Common,L2R 4H5,,0,,Yes,,Yes,,43.157705,-79.242822
84,Education,Colleges and Universities,Thunder Bay,Confederation College - Technology Education and Collaboration (TEC) Hub,Complete,18-Jul,Construction of new building ,"44,000 sq. ft. space to support research, incubation and technology training",Thunder Bay,Northwest,1450 Nakina Dr,P7C 4W1,,20000000,,Yes,Yes,Yes,,48.40302,-89.269096
85,Education,Colleges and Universities,Timmins,Northern College Expansion ,Complete,18-Nov,Expansion of the Timmins Campus to support the creation of an Integrated Emergency Services Complex. ,"Expansion will enhance experiential learning for students in a collaborative environment with Emergency Services Responders and house Smart classrooms, video conferencing, training labs and garages, and simulation rooms to support specialized training for fire, police, and paramedic students, professionals and volunteers.  LEED design will contribute to sustainability through energy efficiency.",Cochrane,Northeast,4715 Highway 101 East,P0N1H0,,11700000,,Yes,Yes,Yes,,48.486745,-81.201321
86,Education,Colleges and Universities,Toronto,Centennial College - Downsview Park Aerospace Campus,Complete,18-Nov,Renovating former de Havilland Building in partnership with Parc Downsview Park Inc. and City of Toronto,"New classrooms, workshops, hangars with access to working runways",Toronto,Central,65 Carl Hall Rd,M3K 2C1,,72428380,,Yes,Yes,Yes,,43.747763,-79.475341
87,Education,Colleges and Universities,Toronto,George Brown College - Design Centre for the Smart Economy,Complete,18-Mar,Construction of new building,"Adding incubator, laboratory and research space",Toronto,Central,51 Dockside Drive,M5A 0B6,,0,,,Yes,Yes,,43.64396,-79.36555
88,Education,Colleges and Universities,Toronto,Humber College - Centre for Technology and Innovation,Complete,18-Nov,Construction of new building ,"Adding 69,000 sq. ft. to support research and product-development in science, engineering, technology and math (STEM)",Toronto,Central,205 Humber College Blvd,M9W 5L7,,0,,,Yes,Yes,,43.72858,-79.605584
89,Education,Colleges and Universities,Toronto,Humber College - Learning Resource Commons,Complete,15-Apr,New entrance to main campus and added student space,"Adding 6 storeys, 260,000 sq. ft. of space for academic support and student services",Toronto,Central,205 Humber College Blvd,M9W 5L7,,74700000,,Yes,,Yes,,43.729229,-79.606738
90,Education,Colleges and Universities,Toronto,Ryerson University - Campus Research and Innovation Renewal,Complete,19-Feb,"Renovation of existing labs, addition of incubators","Improving environmental sustainability of science, design and engineering research labs",Toronto,Central,350 Victoria St,M5B 2K3,,28613343,,Yes,Yes,Yes,,43.657877,-79.380456
91,Education,Colleges and Universities,Toronto,Ryerson University - Centre for Urban Innovation,Complete,18-Nov,Renovation of existing building,"Will house researchers and labs in energy, water, data, infrastructure and food",Toronto,Central,44 Gerrard St E,M5B 1G3,,0,,,Yes,Yes,,43.659619,-79.379686
92,Education,Colleges and Universities,Toronto,Ryerson University - Daphne Cockwell Health Sciences Complex,Complete,19-Aug,Construction of new building,"Combining residential tower (100 units for 332 students), academic programs (e.g. nursing, public health) and administrative offices",Toronto,Central,300 Church St,M5B 1Z2,,115100000,,Yes,,Yes,,43.657519,-79.377563
93,Education,Colleges and Universities,Toronto,"Seneca College - Centre for Innovation, Technology and Entrepreneurship",Complete,18-Dec,Construction of new centre ,"Will house a living lab, training, business incubation, applied research and commercialization",Toronto,Central,1750 Finch Ave E,M2J 2X5,,84970000,,Yes,Yes,Yes,,43.794823,-79.348712
94,Education,Colleges and Universities,Toronto,Seneca College - Mechatronics Simulation and Demonstration Centre,Complete,15-Dec,Construction of a new research and training centre,New workstations with full-simulation capability and a digital factory manufacturing-line training system,Toronto,Central,1750 Finch Ave E,M2J 2X5,,651000,,Yes,,Yes,,43.795147,-79.349619
95,Education,Colleges and Universities,Toronto,University of Toronto - Centre for Engineering Innovation & Entrepreneurship,Complete,18-Aug,Construction of new building,"Almost 80,000 sq. ft. of new space for teaching, creative design, student space and a 500-seat auditorium, to be used for learning, collaboration and events",Toronto,Central,47 - 55 St. George St,M5S 2E5,,99920000,,Yes,,Yes,,43.659829,-79.396361
96,Education,Colleges and Universities,Toronto,University of Toronto - Lab Innovation for Toronto (LIFT) Project,Complete,18-Apr,Renewal of 546 research labs on all three U of T campuses ,"580,000 sq. ft. of new space to be redesigned for improved collaboration and research, as well as energy efficiency",Toronto,Central,27 King's College Circle,M5S 1A1,,189800000,,Yes,Yes,Yes,,43.664964,-79.39833
97,Education,Colleges and Universities,Toronto,York University - Bergeron Centre for Engineering Excellence,Complete,16-Apr,Construction of new building,"5-storey building adds 169,500 sq. ft., including learning areas, research labs, classrooms and offices for civil, mechanical and electrical engineering programs",Toronto,Central,"4700 Keele Street, 11 Arboretum Ln",M3J 1P3,,50000000,,Yes,,Yes,,43.772352,-79.506476
98,Education,Colleges and Universities,Toronto,York University - Major science building renewal,Complete,18-Nov,Renovating five major science research buildings,"Enhancing research productivity, innovation and experiential learning",Toronto,Central,4700 Keele St,M3J 1P3,,48000000,,Yes,Yes,Yes,,43.77284,-79.494995
99,Education,Colleges and Universities,Toronto,York University - Schulich School of Business expansion,Complete,19-Feb,Construction of new building,"Expand global programs and provide facilities, infrastructure and services to support more student and faculty cutting-edge research",Toronto,Central,4700 Keele St,M3J 1P3,,46682103,,,Yes,Yes,,43.774103,-79.498907
100,Education,Colleges and Universities,Toronto,Université de l’Ontario français,Complete,21-Oct,"The Université de l’Ontario français Act, 2017 (UOF Act), which came into force on April 9, 2018, established the first Francophone university in Ontario to be governed by and for Francophones. ","UOF signed a lease with Daniels DQ Corporation for 50,000 square feet of space in downtown Toronto. The 10-year lease commenced when UOF welcomed its inaugural class in September, 2021. Captital funding went towards fit-up of the space.",Toronto,Central,9 Lower Jarvis St.,M5E0C3,,126000000,,Yes,Yes,,https://www.uontario.ca/,43.64425,-79.36858
101,Education,Colleges and Universities,Waterloo,University of Waterloo - Engineering 7 Building,Complete,18-Apr,"Construction of new building for biomedical engineering program, robotic-vehicle testing, and more","7-storey, 242,000-sq.ft.-space to house 40 labs supporting research and innovation focused on additive manufacturing, autonomous vehicles and robotics, biomedical engineering and the Internet of Things",Waterloo,Southwest,263 Philips St,N2L 3G1,,0,,,Yes,Yes,,43.473756,-80.53876
102,Education,Colleges and Universities,Waterloo,Wilfrid Laurier University - Centre for Global Innovation Exchange and Peters Building Renovation,Complete,16-Dec,Construction of new building,"215,000 sq. ft.-facility has 7 lecture halls, 2-level/1,100-seat auditorium, computer and math labs, meeting rooms, administrative offices, atrium and café",Waterloo,Southwest,64 University Ave W,N2L 3C5,,72600000,,Yes,,Yes,,43.475259,-80.529485
103,Education,Colleges and Universities,Waterloo,Wilfrid Laurier University - Lazaridis Hall Development and Peters Building refurbishment,Complete,18-Sep,Renovation and expansion of existing buildings,"Adding new research and teaching labs, classrooms and offices; upgrading heating, ventilation, air conditioning and building automation systems ",Waterloo,Southwest,75 University Ave W,N2L 3C5,,0,,,Yes,Yes,,43.473661,-80.528912
104,Education,Colleges and Universities,Welland,"Niagara College - Specialized Training, Applied Research and Entrepreneurship Acceleration in the Agri-Food Sector for Economic Development in the Niagara Region",Complete,18-Aug,Construction of new building,"Supporting teaching, research and entrepreneurship in food and wine sciences",Niagara,Central,300 Woodlawn Road,L3C 7L3,,34600000,,Yes,Yes,Yes,,43.014517,-79.262702
105,Education,Colleges and Universities,Windsor,University of Windsor - Campus Redevelopment,Complete,18-Jun,Renovating and expanding space,Supporting growth in music and visual art programs and greater presence for continuing education in downtown Windsor,Essex,Southwest,401 Sunset Ave,N9B 3P4,,83560000,,Yes,,Yes,,42.305534,-83.06774
106,Education,Colleges and Universities,Windsor,University of Windsor - Science Research And Innovation Facility,Complete,18-Aug,New construction and renovation of Essex Hall,"Addition of 46,000 sq. ft. of energy-efficient lab and collaboration space",Essex,Southwest,401 Sunset Ave,N9B 3P4,,30300000,,Yes,Yes,Yes,,42.307721,-83.068478
107,Child care,Education,Addington Highlands,North Addington Education Centre Public Elementary School,Complete,18-Dec,Renovation of existing school,Renovation to accommodate 41 child care spaces,Lennox and Addington,East,14196 HWY 41,K0H1K0,,945319,,Yes,,,,44.81607,-77.18565
108,Child care,Education,Ajax,Roméo Dallaire Public Elementary School,Complete,18-Sep,Renovation of existing school,Renovation to accommodate 73 child care spaces,Durham,Central,300 WILLIAMSON DR E,L1Z0H6,,1008340,,Yes,,Yes,,43.89823,-79.01472
109,Child care,Education,Ajax,St. Josephine Bakhita Catholic Elementary School,Complete,17-Sep,Expansion of existing school,Addition to accommodate 49 child care spaces,Durham,Central,51 WILLIAMSON DR E,L1T0B4,,1482852,,Yes,,Yes,,43.89132,-79.03197
110,Child care,Education,Ajax,Dr Roberta Bondar Public Elementary School,Complete,21-Sep,Renovation of existing school,Renovation to accommodate 49 child care spaces,Durham,Central,25 SULLIVAN DR,L1T3L3,,898164,,Yes,,,,43.87113,-79.03333
